Product,Status,Release Date,Cores,Max. Turbo Freq.(GHz),Base Freq.(GHz),Cache(MB),Cache Info,Integrated Graphics
Celeron G3930E,Launched,Q2'17,2,N/A,2.90,2,N/A,Intel HD 610 Graphics
Celeron G3930TE,Launched,Q2'17,2,N/A,2.70,2,N/A,Intel HD 610 Graphics
Celeron G4900,Launched,Q2'18,2,N/A,3.10,2,Intel Smart Cache,Intel UHD 610 Graphics
Celeron G4920,Discontinued,Q2'18,2,N/A,3.20,2,Intel Smart Cache,Intel UHD 610 Graphics
Celeron G4900T,Launched,Q2'18,2,N/A,2.90,2,Intel Smart Cache,Intel UHD 610 Graphics
Celeron G4930T,Launched,Q2'18,2,N/A,3.00,2,Intel Smart Cache,Intel UHD 610 Graphics
Celeron G4930,Launched,Q2'19,2,N/A,3.20,2,Intel Smart Cache,Intel UHD 610 Graphics
Celeron G4950,Launched,Q2'19,2,N/A,3.30,2,Intel Smart Cache,Intel UHD 610 Graphics
Celeron G4932E,Launched,Q2'19,2,1.90,1.90,2,N/A,Intel UHD 610 Graphics
Celeron G4930E,Launched,Q2'19,2,2.40,2.40,2,N/A,Intel UHD 610 Graphics
Celeron G5900,Launched,Q2'20,2,N/A,3.40,2,Intel Smart Cache,Intel UHD 610 Graphics
Celeron G5900T,Launched,Q2'20,2,N/A,3.20,2,Intel Smart Cache,Intel UHD 610 Graphics
Celeron G5920,Launched,Q2'20,2,N/A,3.50,2,Intel Smart Cache,Intel UHD 610 Graphics
Celeron G5905T,Launched,Q3'20,2,N/A,3.30,4,Intel Smart Cache,Intel UHD 610 Graphics
Celeron G5925,Launched,Q3'20,2,N/A,3.60,4,Intel Smart Cache,Intel UHD 610 Graphics
Celeron G5905,Launched,Q3'20,2,N/A,3.50,4,Intel Smart Cache,Intel UHD 610 Graphics
Celeron G5900TE,Launched,Q2'20,2,N/A,3.00,2,Intel Smart Cache,Intel UHD 610 Graphics
Celeron G5900E,Launched,Q2'20,2,N/A,3.20,2,Intel Smart Cache,Intel UHD 610 Graphics
Celeron G1610,Discontinued,Q1'13,2,N/A,2.60,2,Intel Smart Cache,Intel HD Graphics for 3rd Generation Intel Processors
Celeron G1620,Launched,Q1'13,2,N/A,2.70,2,Intel Smart Cache,Intel HD Graphics for 3rd Generation Intel Processors
Celeron G1610T,Discontinued,Q1'13,2,N/A,2.30,2,Intel Smart Cache,Intel HD Graphics for 3rd Generation Intel Processors
Celeron G1630,Discontinued,Q3'13,2,N/A,2.80,2,Intel Smart Cache,Intel HD Graphics for 3rd Generation Intel Processors
Celeron G1620T,Discontinued,Q3'13,2,N/A,2.40,2,Intel Smart Cache,Intel HD Graphics for 3rd Generation Intel Processors
Celeron G1830,Discontinued,Q1'14,2,N/A,2.80,2,Intel Smart Cache,Intel HD Graphics for 4th Generation Intel Processors
Celeron G1820,Launched,Q1'14,2,N/A,2.70,2,Intel Smart Cache,Intel HD Graphics for 4th Generation Intel Processors
Celeron G1820T,Discontinued,Q1'14,2,N/A,2.40,2,Intel Smart Cache,Intel HD Graphics for 4th Generation Intel Processors
Celeron G1820TE,Launched,Q1'14,2,N/A,2.20,2,Intel Smart Cache,Intel HD Graphics for 4th Generation Intel Processors
Celeron G1850,Discontinued,Q2'14,2,N/A,2.90,2,N/A,Intel HD Graphics for 4th Generation Intel Processors
Celeron G1840,Discontinued,Q2'14,2,N/A,2.80,2,N/A,Intel HD Graphics for 4th Generation Intel Processors
Celeron G1840T,Discontinued,Q2'14,2,N/A,2.50,2,N/A,Intel HD Graphics for 4th Generation Intel Processors
Celeron G3902E,Launched,Q1'16,2,N/A,1.60,2,Intel Smart Cache,Intel HD 510 Graphics
Celeron G3900TE,Launched,Q4'15,2,N/A,2.30,2,Intel Smart Cache,Intel HD 510 Graphics
Celeron G3900E,Launched,Q1'16,2,N/A,2.40,2,Intel Smart Cache,Intel HD 510 Graphics
Celeron G3920,Discontinued,Q4'15,2,N/A,2.90,2,Intel Smart Cache,Intel HD 510 Graphics
Celeron G3900T,Discontinued,Q4'15,2,N/A,2.60,2,Intel Smart Cache,Intel HD 510 Graphics
Celeron G3900,Launched,Q4'15,2,N/A,2.80,2,Intel Smart Cache,Intel HD 510 Graphics
Celeron G3950,Discontinued,Q1'17,2,N/A,3.00,2,N/A,Intel HD 610 Graphics
Celeron G3930,Discontinued,Q1'17,2,N/A,2.90,2,N/A,Intel HD 610 Graphics
Celeron G3930T,Discontinued,Q1'17,2,N/A,2.70,2,N/A,Intel HD 610 Graphics
Celeron J4105,Launched,Q4'17,4,N/A,1.50,4,N/A,Intel UHD 600 Graphics
Celeron J4005,Launched,Q4'17,2,N/A,2.00,4,N/A,Intel UHD 600 Graphics
Celeron J3455E,Discontinued,Q3'19,4,2.30,1.50,2,N/A,Intel HD 500 Graphics
Celeron J3355E,Discontinued,Q3'19,2,2.50,2.00,2,N/A,Intel HD 500 Graphics
Celeron J4125,Launched,Q4'19,4,N/A,2.00,4,N/A,Intel UHD 600 Graphics
Celeron J4025,Launched,Q4'19,2,N/A,2.00,4,N/A,Intel UHD 600 Graphics
Celeron J6413,Launched,Q1'21,4,N/A,1.80,1.5,L2 Cache,Intel UHD Graphics for 10th Generation Intel Core Processors
Celeron J6412,Launched,Q1'21,4,N/A,2.00,1.5,L2 Cache,Intel UHD Graphics for 10th Generation Intel Core Processors
Celeron J1850,Discontinued,Q3'13,4,N/A,2.00,2,L2 Cache,Intel HD Graphics for Intel Atom Z3700 Processor Series
Celeron J1750,Discontinued,Q3'13,2,N/A,2.41,1,L2 Cache,Intel HD Graphics for Intel Atom Z3700 Processor Series
Celeron J1800,Launched,Q4'13,2,N/A,2.41,1,L2 Cache,Intel HD Graphics for Intel Atom Z3700 Processor Series
Celeron J1900,Launched,Q4'13,4,N/A,2.00,2,L2 Cache,Intel HD Graphics for Intel Atom Z3700 Processor Series
Celeron J3160,Launched,Q1'16,4,N/A,1.60,2,L2 Cache,Yes (Name Unknown)
Celeron J3060,Launched,Q1'16,2,N/A,1.60,2,L2 Cache,Yes (Name Unknown)
Celeron J3455,Launched,Q3'16,4,N/A,1.50,2,N/A,Intel HD 500 Graphics
Celeron J3355,Launched,Q3'16,2,N/A,2.00,2,N/A,Intel HD 500 Graphics
Celeron N4100,Launched,Q4'17,4,N/A,1.10,4,N/A,Intel UHD 600 Graphics
Celeron N4000,Launched,Q4'17,2,N/A,1.10,4,N/A,Intel UHD 600 Graphics
Celeron N3350E,Discontinued,Q3'19,2,2.40,1.10,2,N/A,Intel HD 500 Graphics
Celeron N4120,Launched,Q4'19,4,N/A,1.10,4,N/A,Intel UHD 600 Graphics
Celeron N4020,Launched,Q4'19,2,N/A,1.10,4,N/A,Intel UHD 600 Graphics
Celeron N6211,Launched,Q1'21,2,N/A,1.20,1.5,L2 Cache,Intel UHD Graphics for 10th Generation Intel Core Processors
Celeron N4505,Launched,Q1'21,2,N/A,2.00,4,L3 Cache,Intel UHD Graphics
Celeron N4500,Launched,Q1'21,2,N/A,1.10,4,L3 Cache,Intel UHD Graphics
Celeron N5105,Launched,Q1'21,4,N/A,2.00,4,L3 Cache,Intel UHD Graphics
Celeron N5100,Launched,Q1'21,4,N/A,1.10,4,L3 Cache,Intel UHD Graphics
Celeron N6210,Launched,Q1'21,2,N/A,1.20,1.5,L2 Cache,Intel UHD Graphics for 10th Generation Intel Core Processors
Celeron N2910,Discontinued,Q3'13,4,N/A,1.60,2,N/A,Intel HD Graphics for Intel Atom Z3700 Processor Series
Celeron N2810,Discontinued,Q3'13,2,N/A,2.00,1,N/A,Intel HD Graphics for Intel Atom Z3700 Processor Series
Celeron N2805,Discontinued,Q3'13,2,N/A,1.46,1,N/A,Intel HD Graphics for Intel Atom Z3700 Processor Series
Celeron N2806,Discontinued,Q4'13,2,N/A,1.60,1,N/A,Intel HD Graphics for Intel Atom Z3700 Processor Series
Celeron N2815,Discontinued,Q4'13,2,N/A,1.86,1,N/A,Intel HD Graphics for Intel Atom Z3700 Processor Series
Celeron N2820,Discontinued,Q4'13,2,N/A,2.13,1,N/A,Intel HD Graphics for Intel Atom Z3700 Processor Series
Celeron N2920,Discontinued,Q4'13,4,N/A,1.86,2,N/A,Intel HD Graphics for Intel Atom Z3700 Processor Series
Celeron N2830,Discontinued,Q1'14,2,N/A,2.16,1,N/A,Intel HD Graphics for Intel Atom Z3700 Processor Series
Celeron N2807,Launched,Q1'14,2,N/A,1.58,1,N/A,Intel HD Graphics for Intel Atom Z3700 Processor Series
Celeron N2930,Launched,Q1'14,4,N/A,1.83,2,N/A,Intel HD Graphics for Intel Atom Z3700 Processor Series
Celeron N2808,Discontinued,Q3'14,2,N/A,1.58,1,L2 Cache,Intel HD Graphics for Intel Atom Z3700 Processor Series
Celeron N2840,Discontinued,Q3'14,2,N/A,2.16,1,L2 Cache,Intel HD Graphics for Intel Atom Z3700 Processor Series
Celeron N2940,Discontinued,Q3'14,4,N/A,1.83,2,L2 Cache,Intel HD Graphics for Intel Atom Z3700 Processor Series
Celeron N3050,Discontinued,Q1'15,2,N/A,1.60,2,L2 Cache,Intel HD Graphics for Intel Celeron N3000 Processor Series
Celeron N3150,Discontinued,Q1'15,4,N/A,1.60,2,L2 Cache,Intel HD Graphics for Intel Celeron N3000 Processor Series
Celeron N3000,Discontinued,Q1'15,2,N/A,1.04,2,L2 Cache,Intel HD Graphics for Intel Celeron N3000 Processor Series
Celeron N3010,Launched,Q1'16,2,N/A,1.04,2,L2 Cache,Yes (Name Unknown)
Celeron N3160,Launched,Q1'16,4,N/A,1.60,2,L2 Cache,Yes (Name Unknown)
Celeron N3060,Launched,Q1'16,2,N/A,1.60,2,L2 Cache,Yes (Name Unknown)
Celeron N3450,Launched,Q3'16,4,N/A,1.10,2,L2 Cache,Intel HD 500 Graphics
Celeron N3350,Launched,Q3'16,2,N/A,1.10,2,L2 Cache,Intel HD 500 Graphics
Celeron 6305E,Launched,Q4'20,2,N/A,1.80,4,Intel Smart Cache,Intel UHD Graphics
Celeron 6305,Launched,Q4'20,2,N/A,N/A,4,Intel Smart Cache,Intel UHD Graphics for 11th Generation Intel Core Processors
Celeron 6600HE,Launched,Q3'21,2,N/A,2.60,8,Intel Smart Cache,Intel UHD Graphics for 11th Generation Intel Core Processors
Celeron 5305U,Launched,Q2'20,2,N/A,2.30,2,N/A,Intel UHD Graphics for 10th Generation Intel Core Processors
Celeron 5205U,Launched,Q4'19,2,N/A,1.90,2,N/A,Intel UHD Graphics for 10th Generation Intel Core Processors
Celeron 4205U,Launched,Q1'19,2,N/A,1.80,2,Intel Smart Cache,Intel UHD Graphics for 8th Generation Intel Processors
Celeron 4305U,Launched,Q2'19,2,N/A,2.20,2,Intel Smart Cache,Intel UHD Graphics for 8th Generation Intel Processors
